AplicacionID,ClaveAplicacion,NumLinea,Referencia,ObjetoBDID,Objeto,TipoObjetoID,TipoObjeto,BaseDatosID,BaseDatos,Archivo,Extension,BibPadre,ObjPadre
"0","49","225","<OPTION value=0>(Seleccionar grupo de contabilidades)</OPTION>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\general\general_ledger_editor.asp","ASP","",""
"0","49","235","<OPTION value=0>(Seleccionar grupo de contabilidades)</OPTION>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\general\general_ledger_editor.asp","ASP","",""
"0","49","235","<OPTION value=0>(Seleccionar grupo de contabilidades)</OPTION>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\general\general_ledger_editor.asp","ASP","",""
"0","49","249","<OPTION value=0>(Seleccionar grupo de contabilidades)</OPTION>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\general\general_ledger_editor.asp","ASP","",""
"0","49","249","<OPTION value=0>(Seleccionar grupo de contabilidades)</OPTION>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\general\general_ledger_editor.asp","ASP","",""
"0","49","233","<img src='/empiria/images/help.gif' align=top> Las monedas preseleccionadas ser�n empleadas en el proceso de conversi�n.","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_currencies.asp","ASP","",""
"0","49","263","<img src='/empiria/images/help.gif' align=top> Los sectores preseleccionados ser�n empleados en el proceso de conversi�n.","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_sectors.asp","ASP","",""
"0","49","24","gsTitle  = Asistente para agregar cuentas: rol por sector","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_sectors_roles.asp","ASP","",""
"0","49","24","gsTitle  = Asistente para agregar cuentas: rol por sector","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_sectors_roles.asp","ASP","",""
"0","49","39","gsTitle  = Agregar sectores a la cuenta: rol por sector","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_sectors_roles.asp","ASP","",""
"0","49","39","gsTitle  = Agregar sectores a la cuenta: rol por sector","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\add_sectors_roles.asp","ASP","",""
"0","49","26","gsTitle  = Conversi�n del rol de la cuenta","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","26","gsTitle  = Conversi�n del rol de la cuenta","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","160","alert('El rol actual y el nuevo no deben coincidir.');","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","160","alert('El rol actual y el nuevo no deben coincidir.');","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","167","sMsg  = 'IMPORTANTE: A partir de este punto, el proceso ser� irreversible.\n\n'","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","208","<TD valign=top><b>Nuevo rol:</b></TD>","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","208","<TD valign=top><b>Nuevo rol:</b></TD>","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_role.asp","ASP","",""
"0","49","24","gsTitle  = Conversi�n del rol de la cuenta: sectores","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors.asp","ASP","",""
"0","49","24","gsTitle  = Conversi�n del rol de la cuenta: sectores","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors.asp","ASP","",""
"0","49","230","<img src='/empiria/images/help.gif' align=top> Los sectores preseleccionados ser�n empleados en el proceso de conversi�n.","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors.asp","ASP","",""
"0","49","25","gsTitle  = Conversi�n del rol de la cuenta: rol por sector","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors_roles.asp","ASP","",""
"0","49","25","gsTitle  = Conversi�n del rol de la cuenta: rol por sector","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors_roles.asp","ASP","",""
"0","49","131","sMsg  = 'IMPORTANTE: A partir de este punto, el proceso ser� irreversible.\n\n'","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\change_sectors_roles.asp","ASP","",""
"0","49","216","sMsg  = 'IMPORTANTE: A partir de este punto, el proceso ser� irreversible.\n\n'","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\last_step.asp","ASP","",""
"0","49","315","<img src=/empiria/images/help.gif align=top> &nbsp;&nbsp;Despu�s de ejecutar el proceso, ser� necesario cambiar los nombres de dichas cuentas en forma manual.","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\last_step.asp","ASP","",""
"0","49","136","sMsg += 2) Primero intentar el cambio de rol de la cuenta  + sParentNumber +  a sumaria\n","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","136","sMsg += 2) Primero intentar el cambio de rol de la cuenta  + sParentNumber +  a sumaria\n","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","150","sMsg  = Proceso de conversi�n de saldos:\n\n;","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","382","<OPTION value=6>Modificar el rol de los sectores de la cuenta</OPTION>","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","382","<OPTION value=6>Modificar el rol de los sectores de la cuenta</OPTION>","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","384","<OPTION value=7>Modificar el rol de la cuenta</OPTION>","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","384","<OPTION value=7>Modificar el rol de la cuenta</OPTION>","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\standard_account_editor.asp","ASP","",""
"0","49","106","<TD>Despu�s de la conversi�n,<br>�cu�l ser� el nuevo rol de la cuenta madre?</TD>","3260","Rol","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\std_account_converter.asp","ASP","",""
"0","49","106","<TD>Despu�s de la conversi�n,<br>�cu�l ser� el nuevo rol de la cuenta madre?</TD>","6884","Rol","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\ledger_accounts\std_account_converter.asp","ASP","",""
"0","49","43","alert(Requiero el nombre del grupo.);","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_group_reference.asp","ASP","",""
"0","49","43","alert(Requiero el nombre del grupo.);","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_group_reference.asp","ASP","",""
"0","49","106","<TD>Operaci�n sobre el grupo padre:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_group_reference.asp","ASP","",""
"0","49","106","<TD>Operaci�n sobre el grupo padre:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_group_reference.asp","ASP","",""
"0","49","43","alert(Requiero el nombre del grupo.);","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","43","alert(Requiero el nombre del grupo.);","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","68","<FONT face=Arial color=maroon><STRONG>Insertar grupo de cuentas</STRONG></FONT>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","68","<FONT face=Arial color=maroon><STRONG>Insertar grupo de cuentas</STRONG></FONT>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","88","<TD>N�mero de grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","88","<TD>N�mero de grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","92","<TD valign=top>Nombre del grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","92","<TD valign=top>Nombre del grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","98","<TD>Operaci�n sobre el grupo padre:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","98","<TD>Operaci�n sobre el grupo padre:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","113","<TD>Incluir el grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","113","<TD>Incluir el grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\add_rule_group.asp","ASP","",""
"0","49","53","alert(Requiero el nombre del grupo.);","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_group_reference.asp","ASP","",""
"0","49","53","alert(Requiero el nombre del grupo.);","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_group_reference.asp","ASP","",""
"0","49","107","<TD>Operaci�n sobre el grupo padre:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_group_reference.asp","ASP","",""
"0","49","107","<TD>Operaci�n sobre el grupo padre:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_group_reference.asp","ASP","",""
"0","49","207","<TD>Operaci�n dentro del grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule.asp","ASP","",""
"0","49","207","<TD>Operaci�n dentro del grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule.asp","ASP","",""
"0","49","46","alert(Requiero el nombre del grupo.);","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","46","alert(Requiero el nombre del grupo.);","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","71","<FONT face=Arial color=maroon><STRONG>Edici�n del grupo de cuentas</STRONG></FONT>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","71","<FONT face=Arial color=maroon><STRONG>Edici�n del grupo de cuentas</STRONG></FONT>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","82","<TD>N�mero de grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","82","<TD>N�mero de grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","86","<TD valign=top>Nombre del grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","86","<TD valign=top>Nombre del grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","92","<TD>Operaci�n sobre el grupo padre:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","92","<TD>Operaci�n sobre el grupo padre:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","104","<TD>Incluir el grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","104","<TD>Incluir el grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\edit_rule_group.asp","ASP","",""
"0","49","103","alert(El grupo padre seleccionado no permite la agragaci�n de grupos de cuentas.);","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\group_ungrouped_rule.asp","ASP","",""
"0","49","103","alert(El grupo padre seleccionado no permite la agragaci�n de grupos de cuentas.);","4742","grupos","1","USER_TABLE","3","TrenVivienda","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\group_ungrouped_rule.asp","ASP","",""
"0","49","103","alert(El grupo padre seleccionado no permite la agragaci�n de grupos de cuentas.);","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\group_ungrouped_rule.asp","ASP","",""
"0","49","245","<TD>Operaci�n dentro del grupo:</TD>","3239","Grupo","1","USER_TABLE","20","Admintalleres","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\group_ungrouped_rule.asp","ASP","",""
"0","49","245","<TD>Operaci�n dentro del grupo:</TD>","6827","Grupo","1","USER_TABLE","30","Hogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\group_ungrouped_rule.asp","ASP","",""
"0","49","110","aRows = sTemp.split(�);","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\rules.asp","ASP","",""
"0","49","110","aRows = sTemp.split(�);","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\rules.asp","ASP","",""
"0","49","110","aRows = sTemp.split(�);","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\rules.asp","ASP","",""
"0","49","110","aRows = sTemp.split(�);","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\rules.asp","ASP","",""
"0","49","110","aRows = sTemp.split(�);","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\rules\rules.asp","ASP","",""
